concurso,data_sorteio,bola1,bola2,bola3,bola4,bola5,bola6,bola7,bola8,bola9,bola10,bola11,bola12,bola13,bola14,bola15,arrecadacao_total,ganhadores_15_numeros,ganhadores_14_numeros,ganhadores_13_numeros,ganhadores_12_numeros,ganhadores_11_numeros,valor_rateio_15_numeros,valor_rateio_14_numeros,valor_rateio_13_numeros,valor_rateio_12_numeros,valor_rateio_11_numeros,acumulado_15_numeros,estimativa_premio,valor_acumulado_especial
1577,25/10/2017,18,17,24,7,11,10,6,3,16,9,19,5,13,21,15,22572000,2,568,20008,229079,1094091,"722458,99","1118,18",20,8,4,0,1700000,"9168494,47"
1578,27/10/2017,13,12,22,9,8,4,21,18,6,17,24,16,10,19,14,23646724,2,452,17592,207086,992894,"971557,19","1889,63",20,8,4,0,1700000,"9616905,49"
1579,30/10/2017,16,1,21,23,15,2,22,14,18,10,13,12,7,4,6,22590116,0,340,11866,157772,902522,0,"1928,32",20,8,4,"2130796,45",5100000,"10108627,75"
1580,01/11/2017,18,12,7,4,11,22,13,14,10,20,25,15,16,3,23,34713812,4,571,22650,281957,1557153,"1227816,3","1498,3",20,8,4,0,1700000,"10750274,39"
1581,03/11/2017,20,12,6,4,8,16,5,7,13,24,25,3,21,23,11,21201994,2,335,11925,150589,906425,"937755,04","1722,63",20,8,4,0,1700000,"11183084,41"
1582,06/11/2017,11,24,10,8,18,16,5,14,23,7,2,19,1,17,25,23876602,4,513,16435,198691,1059517,477072,"1635,1",20,8,4,0,1700000,"11623458,56"
1583,08/11/2017,3,4,19,16,7,9,15,25,17,10,14,23,20,2,6,24657558,2,350,13874,172953,953436,1186191,"2085,61",20,8,4,0,1700000,"12170931,34"
1584,10/11/2017,1,2,17,25,14,16,24,15,5,6,20,11,3,12,19,24577920,0,251,11863,154520,943372,0,"3016,11",20,8,4,"2460386,95",5700000,"12738712,95"
1585,13/11/2017,11,9,18,17,5,19,23,1,4,2,25,7,24,21,6,33484424,1,490,22052,295431,1499128,"5060374,07","1632,64",20,8,4,0,1700000,"13338709,98"
1586,16/11/2017,1,13,20,18,11,19,23,25,12,24,22,16,10,4,3,19735096,1,270,12005,161819,872253,"1606768,08","1831,08",20,8,4,0,1000000,"13709502,62"
1587,17/11/2017,21,22,17,25,19,16,8,2,14,20,15,3,7,11,5,17790392,5,383,12492,146160,760720,"295750,66","1697,13",20,8,4,0,1700000,"14050753,38"
1588,20/11/2017,1,21,17,23,11,15,7,4,22,5,10,9,20,3,14,18025338,4,446,13786,164027,826317,332224,"1309,7",20,8,4,0,1700000,"14357421,7"
1589,22/11/2017,3,25,24,14,22,4,12,13,6,23,15,17,18,2,1,22511996,2,559,16007,182155,981271,"922813,85","1451,27",20,8,4,0,1700000,"14783335,8"
1590,24/11/2017,3,14,20,5,7,8,16,18,1,22,23,25,10,17,21,22628756,1,473,18126,199170,1044815,"1671789,78","1553,59",20,8,4,0,1700000,"15169133,45"
1591,27/11/2017,19,23,5,17,1,3,11,22,7,12,20,24,8,10,21,22047056,1,699,19845,207766,1050551,"1499683,86","943,06",20,8,4,0,1700000,"15515214,35"
1592,29/11/2017,4,22,2,3,15,14,6,25,16,20,19,1,5,9,12,22150422,0,337,12177,168761,899895,0,"1831,57",20,8,4,"2006022,61",5000000,"15978142,65"
1593,01/12/2017,20,8,14,3,16,24,11,5,22,13,7,4,9,10,17,33575044,3,728,23726,291218,1503688,"1538562,09","1575,69",20,8,4,0,1700000,"16580372,73"
1594,04/12/2017,8,16,10,13,12,17,1,19,6,11,21,15,2,4,25,24043154,4,956,22396,214557,1002674,"483148,87","888,59",20,8,4,0,1700000,"17026356,32"
1595,06/12/2017,6,4,22,18,17,25,13,2,1,20,7,11,9,10,3,24618368,3,479,18006,209603,1090782,"647891,76","1783,63",20,8,4,0,1700000,"17474896,77"
1596,08/12/2017,21,11,22,9,5,20,13,15,18,8,10,12,23,19,24,23684896,4,541,18427,200824,1069938,"456404,62","1483,3",20,8,4,0,1700000,"17896193,35"
1597,11/12/2017,7,1,21,5,8,22,9,17,19,20,24,13,6,18,2,23245414,4,281,11746,161569,958646,"536293,04","2348,95",20,8,4,0,1700000,"18391233,08"
1598,13/12/2017,18,13,19,16,2,6,15,17,24,20,7,10,21,12,5,23741292,2,379,14366,180080,1002333,"1036123,18","1682,36",20,8,4,0,1700000,"18869443,79"
1599,15/12/2017,9,18,6,10,1,20,5,25,14,4,23,22,21,8,3,24725524,1,362,15774,208269,1086719,"1997372,26","1697,72",20,8,4,0,1700000,"19330375,85"
1600,18/12/2017,22,7,16,5,9,23,24,14,13,17,3,2,4,20,18,23164420,1,563,19729,226236,1067704,"1622678,22","1266,9",20,8,4,0,1700000,"19704840,06"
1601,20/12/2017,11,8,9,22,20,25,14,15,10,12,13,6,4,2,18,23676286,3,444,16868,201579,1053750,"621607,05","1846,17",20,8,4,0,1700000,"20135183,41"
1602,22/12/2017,3,9,23,13,24,15,14,11,1,21,10,8,17,4,19,24966722,8,1028,26581,264347,1236418,"183753,27","628,56",20,8,4,0,1700000,"20474420,22"
1603,26/12/2017,13,24,16,3,21,23,9,4,19,7,20,1,2,10,14,18171076,5,401,13002,154599,810489,"285580,11","1565,2",20,8,4,0,1200000,"20803935,74"
1604,27/12/2017,8,3,12,22,6,21,10,15,5,9,19,4,7,13,24,16574400,2,189,8914,119652,727692,"714035,91","2324,91",20,8,4,0,1700000,"21133490,77"
1605,29/12/2017,17,21,14,11,16,19,4,8,10,18,25,5,9,23,2,24659910,4,409,15857,200355,1049338,"520128,92","1565,18",20,8,4,0,1700000,"21613609,78"
1606,02/01/2018,1,20,22,14,8,3,19,10,9,23,7,15,5,11,25,17507982,5,509,16477,181925,872721,"210552,21","909,13",20,8,4,0,1200000,"21856554,64"
1607,03/01/2018,14,18,9,15,24,6,3,7,11,1,12,17,8,2,13,16897284,0,285,12289,153609,745762,0,"1408,43",20,8,4,"1304553,84",3000000,"22157605,53"
1608,05/01/2018,5,1,14,10,17,6,20,25,3,2,18,9,22,23,21,32934896,5,601,28212,260342,1438396,"795670,54","1368,9",20,8,4,0,1700000,"22774636,04"
1609,08/01/2018,14,6,21,5,18,8,20,17,24,25,7,23,11,9,13,24548618,2,470,17235,211658,1156345,"905064,54","1692,89",20,8,4,0,1700000,"23192358,14"
1610,10/01/2018,24,21,16,11,20,17,13,6,22,10,19,14,3,7,9,25374588,6,545,18131,212670,1080628,"349835,07","1692,92",20,8,4,0,1700000,"23676745,17"
1611,12/01/2018,6,3,14,22,10,11,15,8,12,4,7,1,9,20,24,26687938,1,301,13102,209937,1079967,"2414969,61","2468,67",20,8,4,0,1700000,"24234045,85"
1612,15/01/2018,14,2,12,7,15,21,3,18,25,23,5,22,11,4,24,25109276,0,384,22917,177047,1042520,0,"1764,54",20,8,4,"2202152,17",4500000,"24742234,82"
1613,17/01/2018,2,3,21,1,8,18,14,9,17,6,4,13,19,16,10,36295388,5,691,24347,298220,1550596,"1046372,7","1349,09",20,8,4,0,1700000,"25441398,97"
1614,19/01/2018,19,13,14,1,2,9,17,16,15,3,21,10,7,12,23,26894118,3,611,21536,252444,1271281,"625323,35","1349,59",20,8,4,0,1700000,"25874315,14"
1615,22/01/2018,6,10,20,9,16,4,21,17,25,2,5,1,19,11,7,24671390,3,443,16506,186909,1029350,"720731,9","1501,78",20,8,4,0,1700000,"26373283,39"
1616,24/01/2018,17,10,8,23,11,13,4,16,18,14,22,24,1,2,5,24347296,0,515,16738,203800,1061969,0,"1685,95",20,8,4,"1975310,61",5000000,"26829124,31"
1617,26/01/2018,8,12,25,6,13,9,22,7,20,5,10,23,14,15,2,35216586,1,418,18288,269017,1567862,"4922251,53","2169,26",20,8,4,0,1700000,"27509187,61"
1618,29/01/2018,19,1,25,8,3,4,20,14,10,24,5,17,9,13,16,24491088,4,499,18033,207425,1091113,"481412,61","1696,27",20,8,4,0,1700000,"27953568,49"
1619,31/01/2018,15,24,7,4,16,8,17,13,11,21,22,10,18,5,25,25359900,1,475,18088,210326,1097560,"2074220,59","1343,63",20,8,4,0,1700000,"28432234,78"
1620,02/02/2018,20,4,11,1,10,13,9,21,14,18,12,2,25,24,7,27037656,4,755,23190,253914,1273424,"469994,73","1094,52",20,8,4,0,1700000,"28866076,07"
1621,05/02/2018,18,21,24,10,19,8,13,23,22,2,6,14,3,4,9,25491286,7,640,22099,246460,1154697,"261159,69","1255,57",20,8,4,0,1700000,"29287949,43"
1622,07/02/2018,18,16,9,1,20,11,23,17,22,2,3,24,8,4,25,26316156,1,511,14695,178526,1047774,"2500070,61","1505,39",20,8,4,0,1700000,"29864888,81"
1623,09/02/2018,17,4,13,10,2,7,8,1,20,3,19,24,14,11,6,26417718,5,625,22460,254494,1299489,"342959,26","1206,01",20,8,4,0,1500000,"30260611,04"
1624,14/02/2018,20,1,18,17,14,15,16,9,11,24,6,23,2,8,7,23150418,0,247,9742,140074,866367,0,"2978,34",20,8,4,"2390861,19",5500000,"30812348,24"
1625,16/02/2018,8,19,13,3,20,21,2,17,24,10,12,16,22,18,6,35615982,4,581,23223,279085,1511596,"1359356,69","1613,43",20,8,4,0,1700000,"31515401,84"
1626,19/02/2018,1,20,11,16,15,17,24,10,8,13,9,7,3,21,4,25017816,5,685,22389,242953,1183635,"338438,06","1085,86",20,8,4,0,1700000,"31905907,3"
1627,21/02/2018,20,17,13,4,3,24,11,6,21,2,14,9,8,15,12,25328216,1,439,16412,206558,1150717,"2000192,65","1401,92",20,8,4,0,1700000,"32367490,22"
1628,23/02/2018,9,22,20,17,16,19,11,6,1,24,23,3,25,12,18,26351882,2,287,11056,160393,984361,"1360823,93","2917,88",20,8,4,0,1700000,"32995562,81"
1629,26/02/2018,12,1,15,6,24,2,5,25,14,7,10,18,9,3,22,24287648,4,556,19412,206924,1109022,"460551,12","1456,4",20,8,4,0,1700000,"33420686,93"
1630,28/02/2018,8,9,23,25,22,17,3,15,14,13,20,12,7,5,10,24878558,4,708,29017,255008,1234141,"367151,82","911,78",20,8,4,0,1700000,"33759596,31"
1631,02/03/2018,23,11,22,4,10,18,12,20,19,5,2,14,9,25,3,26849804,6,623,20467,232981,1227070,"338044,47","1431,05",20,8,4,0,1700000,"34227657,9"
1632,05/03/2018,23,4,25,22,8,21,5,16,18,13,20,12,24,15,14,23507350,0,389,12865,199544,1000827,0,"1559,55",20,8,4,"1971654,89",5000000,"34682655,19"
1633,07/03/2018,7,19,9,18,20,23,6,25,1,24,17,10,3,2,5,34666558,3,743,23158,305156,1637844,"1502292,83","1499,84",20,8,4,0,1700000,"35267706,8"
1634,09/03/2018,3,9,7,4,14,25,21,13,5,19,10,24,22,15,6,26813502,2,478,16667,202067,1198452,"1110149,18","1429,22",20,8,4,0,1700000,"35780083,35"
1635,12/03/2018,21,19,12,25,1,16,15,3,6,8,17,23,24,22,7,24771972,2,321,13371,161392,945993,"1227577,26","2353,37",20,8,4,0,1700000,"36346657,47"
1636,14/03/2018,14,12,3,7,9,8,18,25,2,19,20,6,22,15,13,24631682,1,402,15167,206327,1117186,"1936005,57","1481,83",20,8,4,0,1700000,"36793427,99"
1637,16/03/2018,18,5,22,24,12,14,17,19,11,4,3,13,7,15,8,25654482,6,625,21485,255365,1224985,"284259,26","1199,51",20,8,4,0,1700000,"37187017,74"
1638,19/03/2018,8,7,1,16,15,22,24,20,11,10,19,12,14,25,23,23699052,0,282,11917,163455,959407,0,"2427,54",20,8,4,"2224841,2",5300000,"37700442,64"
1639,21/03/2018,3,1,10,7,22,9,25,15,20,11,14,8,6,5,19,35426308,6,2659,23190,291864,1649555,"822782,5","448,29",20,8,4,0,1700000,"38326255,06"
1640,23/03/2018,17,16,25,14,12,4,2,15,20,21,22,24,6,5,1,25696170,3,351,12802,179431,985271,"835157,54","2196,34",20,8,4,0,1700000,"38904441,05"
1641,26/03/2018,19,25,3,20,4,17,12,21,8,22,14,9,16,5,11,23530698,5,415,13140,158494,914859,"455928,26","1690,19",20,8,4,0,1700000,"39430512,13"
1642,28/03/2018,18,19,11,7,5,24,22,6,15,10,13,20,17,25,2,23264408,5,795,21839,229819,1107732,"307461,14","849,98",20,8,4,0,1700000,"39785274,99"
1643,31/03/2018,1,10,7,22,19,12,25,16,23,2,14,4,5,3,9,18330124,2,500,15499,171695,838279,"661870,56","1163,72",20,8,4,0,1700000,"40090753,71"
1644,02/04/2018,5,18,3,2,6,13,7,24,9,11,8,23,15,4,22,19211186,2,318,12571,164147,929414,"692887,47","1340,85",20,8,4,0,1700000,"40410547,94"
1645,04/04/2018,10,16,4,15,2,18,23,3,20,8,9,5,14,21,25,24424706,3,526,18714,220786,1099005,"614454,25","1540,43",20,8,4,0,1700000,"40835939,35"
1646,06/04/2018,22,9,4,7,25,3,15,13,6,5,1,12,20,18,17,26051790,6,959,25013,249084,1234400,"292923,84","805,57",20,8,4,0,1700000,"41241526,21"
1647,09/04/2018,20,1,24,14,12,19,2,22,7,10,4,9,8,25,15,24049260,5,926,27970,254545,1159597,"290384,06","689,2",20,8,4,0,1700000,"41576584,74"
1648,11/04/2018,24,13,21,19,4,25,10,15,17,16,9,12,22,11,23,25111142,1,369,13907,195213,1005925,"2284989,88","1905,35",20,8,4,0,1700000,"42103890,1"
1649,13/04/2018,15,22,18,8,13,24,16,5,20,9,4,14,12,17,23,26993030,2,539,22331,224215,1222163,"1040196,59","1696,58",20,8,4,0,1700000,"42583980,84"
1650,16/04/2018,4,13,14,22,25,3,16,10,20,17,15,18,5,19,8,24382038,0,364,14308,201728,1138409,0,"1583,01",20,8,4,"1872697,38",4500000,"43016141,77"
1651,18/04/2018,6,24,16,17,19,1,7,20,8,22,3,10,4,2,18,35757964,4,410,18842,217100,1327871,"1386784,84","2757,56",20,8,4,0,1700000,"43864089,94"
1652,20/04/2018,24,25,18,2,5,10,14,6,16,7,17,11,3,4,21,25245848,0,355,12982,164223,986224,0,"2139,67",20,8,4,"2468636,1",4000000,"44433775,19"
1653,23/04/2018,6,20,22,23,17,2,4,7,15,5,12,21,24,25,14,27891256,0,516,22629,230478,1216705,0,"1336,9",20,8,4,"4710619,13",7500000,"44951155,9"
1654,25/04/2018,16,20,22,23,3,18,19,13,25,4,2,10,1,6,11,48040662,5,799,31392,379563,2102630,"1738411,88","1533,24",20,8,4,0,1700000,"45869949,82"
1655,27/04/2018,16,19,2,10,6,22,7,20,1,12,14,18,3,5,23,26210232,2,465,17461,209847,1130489,"1094728,95","1448,77",20,8,4,0,1700000,"46375209,33"
1656,30/04/2018,5,2,13,7,24,11,20,19,3,12,10,15,17,23,4,24218672,3,502,20657,243105,1212939,"498814,14","1310,31",20,8,4,0,1200000,"46720542,21"
1657,02/05/2018,6,18,3,24,17,23,12,4,15,21,10,19,8,20,9,20829654,0,451,13210,158253,865738,0,"1789,94",20,8,4,"1836529,9",4500000,"47144356,81"
1658,04/05/2018,6,7,17,19,20,8,13,12,15,4,18,2,23,16,5,37652070,5,675,21933,280554,1612949,"1021324,26","1490,64",20,8,4,0,1700000,"47898993,29"
1659,07/05/2018,16,25,21,8,15,23,4,14,10,20,9,7,22,12,2,25748896,2,499,17893,217230,1086367,"1073980,53","1892,1",20,8,4,0,1700000,"48394676,62"
1660,09/05/2018,2,10,1,24,13,14,3,25,21,17,7,18,11,20,8,26481312,25,1775,31898,277901,1250255,"65834,33","407,57",20,8,4,0,1700000,"48774490,04"
1661,11/05/2018,13,7,21,14,12,18,2,17,5,23,22,6,10,3,11,27202634,4,622,19801,229526,1202367,"540363,75","1527,47",20,8,4,0,1700000,"49273287,35"
1662,14/05/2018,3,13,5,2,11,25,20,22,18,17,10,14,8,1,21,24697742,8,1197,39565,262486,1224341,"165946,57","487,5",20,8,4,0,1700000,"49579650,26"
1663,16/05/2018,9,12,2,17,21,5,11,23,13,1,7,16,22,6,3,25183224,7,714,24415,205537,1032498,"302520,32","1303,68",20,8,4,0,1700000,"50068336,94"
1664,18/05/2018,11,4,16,15,7,25,13,18,20,5,17,24,2,6,8,25730428,4,499,19025,231330,1122528,"504220,06","1776,63",20,8,4,0,1700000,"50533770,84"
1665,21/05/2018,4,5,15,18,23,1,13,17,12,8,22,24,10,2,21,23738082,1,458,17065,207195,1078984,"1808848,91","1736,02",20,8,4,0,1700000,"50951197,52"
1666,23/05/2018,17,21,25,13,12,10,2,1,24,8,5,20,9,6,14,23219534,3,535,16408,186414,1018603,"632695,28","1559,48",20,8,4,0,1700000,"51389217,34"
1667,25/05/2018,25,24,13,22,4,3,8,18,20,2,1,10,23,11,16,22786834,6,725,29109,242393,1137737,"212762,32","773,97",20,8,4,0,1700000,"51683811,32"
1668,28/05/2018,11,17,21,4,16,18,12,5,24,6,14,20,23,25,8,21253992,3,329,12702,163577,888101,"621589,6",1744,20,8,4,0,1700000,"52114142,59"
1669,30/05/2018,1,8,3,16,5,9,17,7,2,25,6,21,20,12,23,22173420,2,300,11625,165429,934853,"982043,42","2014,45",20,8,4,0,1700000,"52567393,4"
1670,01/06/2018,1,13,22,20,14,4,3,16,25,17,2,21,23,11,7,19827910,3,285,11119,153360,891871,"542741,08","1757,87",20,8,4,0,1700000,"52943137,22"
1671,04/06/2018,9,15,12,18,8,5,19,4,21,14,25,22,3,10,1,22976412,3,570,17537,194249,1015510,"605656,21","1401,17",20,8,4,0,1700000,"53362437,69"
1672,06/06/2018,22,18,11,17,25,9,6,8,3,2,5,23,21,24,20,23460408,2,382,16537,202893,1066690,"898459,93","1447,38",20,8,4,0,1700000,"53777111,51"
1673,08/06/2018,11,9,2,17,5,20,7,1,25,12,24,19,15,4,23,24516014,6,761,24005,251019,1159377,"265549,83","920,3",20,8,4,0,1700000,"54144795,91"
1674,11/06/2018,24,9,10,1,5,15,19,21,20,11,2,23,12,4,22,22511056,2,471,15644,184130,957153,"942725,68","1759,59",20,8,4,0,1700000,"54579900,07"
1675,13/06/2018,5,14,3,22,7,25,9,21,19,8,2,20,1,23,12,22340558,1,495,18009,219899,1092382,"1453985,03","1291,13",20,8,4,0,1700000,"54915435,08"
1676,15/06/2018,10,25,23,13,8,18,16,3,20,15,9,12,4,14,24,22845172,4,526,23483,212728,1070914,"392218,88","1311,05",20,8,4,0,1700000,"55277483,29"
1677,18/06/2018,12,9,14,19,17,22,6,16,15,20,11,1,4,18,5,22088872,4,212,9128,128490,784877,"594386,91","3450,72",20,8,4,0,1700000,"55826148,13"
1678,20/06/2018,4,16,5,23,6,9,1,24,14,19,8,3,18,20,22,21657262,0,310,12172,156188,884182,0,"1968,4",20,8,4,"1983160,99",4800000,"56283800,67"
1679,22/06/2018,17,19,7,8,10,5,20,21,11,14,23,9,15,16,12,26455588,7,528,16811,210187,1122138,"605841,28","1879,56",20,8,4,0,1700000,"56804814,82"
1680,25/06/2018,20,13,23,18,25,10,8,2,1,21,12,7,14,3,11,21359420,2,782,26705,244221,1101865,"537770,69","604,55",20,8,4,0,1700000,"57053016,68"
1681,27/06/2018,25,8,11,22,20,1,2,7,12,17,15,16,3,10,23,18498284,8,533,14709,158950,828206,"178602,81","1178,33",20,8,4,0,1700000,"57382744,96"
1682,29/06/2018,20,15,1,7,13,25,17,9,19,21,18,12,4,6,5,23150122,3,655,18768,199683,1044807,"588976,22","1185,75",20,8,4,0,1700000,"57790497,73"
1683,02/07/2018,9,13,2,18,15,1,10,17,5,23,24,16,3,25,11,19272870,3,544,17141,190734,964295,"398698,11","966,46",20,8,4,0,1700000,"58066519,51"
1684,04/07/2018,17,9,7,10,13,16,14,12,23,25,4,22,2,15,24,23503922,4,433,17841,216923,1069149,"434522,89","1764,42",20,8,4,0,1700000,"58467617,57"
1685,06/07/2018,16,11,17,3,2,7,21,12,5,1,24,22,14,19,6,20800320,3,625,16575,159426,827827,"621616,97","1311,54",20,8,4,0,1700000,"58897967,78"
1686,09/07/2018,10,15,20,18,19,13,5,17,22,9,23,6,24,2,4,18542884,3,413,14342,166564,860773,"451324,07","1441,04",20,8,4,0,1700000,"59210422,91"
1687,11/07/2018,9,19,1,24,2,4,6,20,17,10,14,7,18,3,16,22236028,2,426,14727,135226,820768,"1132890,5","1636,53",20,8,4,0,1700000,"59733295,45"
1688,13/07/2018,3,24,8,10,19,21,5,13,25,1,22,7,6,15,4,24002036,0,410,15491,185881,1036429,0,"1523,65",20,8,4,"2030267,46",5000000,"60201818,72"
1689,16/07/2018,11,7,14,9,6,16,13,1,10,19,23,2,18,22,17,31606300,2,559,18710,233284,1309485,"2430796,19","1558,46",20,8,4,0,1700000,"60855201,4"
1690,18/07/2018,2,16,1,20,15,8,19,5,10,13,7,4,23,25,22,22466648,5,751,19856,208115,1041903,"319362,55","934,61",20,8,4,0,1700000,"61223696,65"
1691,20/07/2018,1,13,3,8,4,5,19,7,10,18,12,15,2,16,11,22891200,2,596,16502,212166,977178,"907063,17","1337,94",20,8,4,0,1700000,"61642341,19"
1692,23/07/2018,25,22,23,5,18,20,7,15,24,6,17,12,10,14,3,22314246,5,757,22078,229172,1073638,"282425,55","819,96",20,8,4,0,1700000,"61968216,83"
1693,25/07/2018,1,19,3,11,22,17,23,14,21,16,20,4,6,7,8,22173254,1,456,11157,144640,824537,"2244759,98","1514,69",20,8,4,0,1700000,"62486238,36"
1694,27/07/2018,12,11,19,2,24,3,13,5,18,4,17,23,1,9,20,22397434,1,397,15148,196220,1078738,"1602261,95","1774,03",20,8,4,0,1700000,"62855991,13"
1695,30/07/2018,21,13,14,17,22,23,4,9,1,24,18,11,5,25,20,21798514,1,388,14543,184427,1021897,"1636014,07","1853,42",20,8,4,0,1700000,"63233532,84"
1696,01/08/2018,8,12,18,17,10,16,4,5,19,24,7,2,13,14,23,22026452,4,733,20917,226800,1056340,"351511,25","843,16",20,8,4,0,1700000,"63558004,77"
1697,03/08/2018,24,23,20,6,22,21,3,10,13,19,25,4,7,18,17,23566984,1,360,13785,171141,1011833,"2058401,06","1759,32",20,8,4,0,2000000,"64033020,4"
1698,06/08/2018,18,20,14,3,2,16,8,19,25,22,9,13,5,21,4,22564796,1,337,12110,162720,941220,"2035140,86","1858,15",20,8,4,0,2000000,"64502668,3"
1699,08/08/2018,6,21,23,15,8,13,24,9,16,25,10,19,4,14,5,23021262,4,360,13161,175777,939821,"517657,12","1769,77",20,8,4,0,2000000,"64980505,64"
1700,10/08/2018,2,8,6,23,24,13,16,12,1,21,7,3,22,14,20,24565710,4,428,15056,184900,988280,"559151,65","1607,91",20,8,4,0,2000000,"65496645,63"
1701,13/08/2018,8,6,1,22,2,17,5,16,21,3,10,7,18,13,20,23009560,3,299,13531,193422,1028141,"613327,73","1893,48",20,8,4,0,2000000,"65921257,13"
1702,15/08/2018,15,10,3,4,7,17,18,14,25,5,22,19,16,11,8,22937590,2,406,15138,177312,982850,"976117,09","1479,52",20,8,4,0,2000000,"66371772,72"
1703,17/08/2018,22,18,1,16,9,8,13,17,3,19,14,10,6,12,15,24573222,2,326,13067,182349,971391,"1148105,89","2167,26",20,8,4,0,2000000,"66901667,75"
1704,20/08/2018,7,18,9,6,2,4,16,20,22,13,14,19,12,10,11,22707832,1,380,14794,192804,960503,"1894327,94","1533,87",20,8,4,0,2000000,"67338820,36"
1705,22/08/2018,24,20,18,14,19,3,21,4,2,12,9,23,5,16,17,22580990,2,257,11524,171043,977956,"973256,16","2330,46",20,8,4,0,2000000,"67788015,52"
1706,24/08/2018,9,2,4,3,7,12,15,13,5,17,21,18,8,20,14,22590390,7,647,19992,220698,1139578,"199487,33","948,69",20,8,4,0,2000000,"68110264,29"
1707,27/08/2018,12,21,2,18,17,25,11,22,10,13,23,9,5,16,19,22026762,1,355,10913,156030,957334,"1934936,27","1677,09",20,8,4,0,85000000,"68556788,05"
1708,08/09/2018,14,13,9,2,1,17,3,10,8,12,18,7,4,6,22,272855056,33,7488,231719,2785614,12507536,"2778857,6","1103,93",20,8,4,0,1200000,0
1709,10/09/2018,21,13,22,24,3,12,15,11,5,18,1,19,23,20,4,18411742,1,219,9026,137470,803629,"1586385,69","2228,85",20,8,4,0,2000000,"366089,01"
1710,12/09/2018,7,2,20,21,5,22,12,4,24,10,17,25,9,6,11,27708648,2,402,17043,223663,1152208,"1199494,66","1836,2",20,8,4,0,1700000,"919701,94"
1711,14/09/2018,11,14,18,8,23,19,5,3,4,21,13,20,2,1,10,26447934,3,617,22062,279137,1389728,"490147,46","1047,56",20,8,4,0,2000000,"1259034,8"
1712,17/09/2018,7,5,13,17,10,24,23,15,3,6,1,16,25,14,18,26104914,14,995,29650,222433,1205209,"133997,27","828,74",20,8,4,0,2000000,"1691949,05"
1713,19/09/2018,4,20,15,24,13,12,10,9,23,17,19,8,16,21,1,26126004,3,478,15885,192608,1053802,"796502,25","1538,14",20,8,4,0,2000000,"2243373,69"
1714,21/09/2018,18,6,10,8,5,19,23,15,21,14,24,7,3,1,22,26535178,2,313,14016,190525,1109154,"1197030,64","2353,47",20,8,4,0,2000000,"2795849,38"
1715,24/09/2018,19,25,1,22,24,8,4,21,2,11,18,17,16,13,6,24314326,4,452,14827,179213,959062,"565746,29","1540,49",20,8,4,0,2000000,"3318076,72"
1716,26/09/2018,25,11,12,24,23,4,17,16,5,10,7,1,22,3,13,24076348,0,371,15517,201660,1112582,0,"1533,2",20,8,4,"1848654,08",4500000,"3744689,21"
1717,28/09/2018,8,21,15,14,9,3,22,10,24,23,4,5,1,11,7,35525816,2,479,18118,254220,1502161,"2515785,59","2044,59",20,8,4,0,2000000,"4479208,54"
1718,01/10/2018,17,8,3,5,24,6,21,12,20,22,2,11,10,18,7,25279474,7,734,20973,230656,1137366,"269379,4","1129,23",20,8,4,0,2000000,"4914359,89"
1719,03/10/2018,4,21,2,24,6,25,15,20,17,18,23,13,11,3,10,25731018,1,744,23135,244396,1205275,"1781435,81","1052,48",20,8,4,0,2000000,"5325460,47"
1720,05/10/2018,9,13,20,11,25,17,23,4,22,18,3,24,15,10,2,27219360,11,1412,46325,310397,1367577,"120757,54","413,51",20,8,4,0,2000000,"5631998,85"
1721,08/10/2018,25,6,16,11,1,5,4,15,21,8,24,3,13,19,14,24829586,2,518,16785,202244,1066382,"1033820,81","1754,54",20,8,4,0,2000000,"6109146,92"
1722,10/10/2018,11,12,5,17,4,21,23,25,14,2,8,22,19,7,15,24989314,8,791,20961,220025,1111321,"239329,1","1063,96",20,8,4,0,1700000,"6550985,26"
1723,13/10/2018,10,1,6,11,22,7,2,4,17,14,13,19,21,18,12,20364554,6,440,13684,178170,884994,"272156,13","1631,3",20,8,4,0,2000000,"6927816,82"
1724,15/10/2018,15,22,20,9,11,10,7,16,13,23,21,6,5,18,12,18979678,3,364,11538,148459,822212,"533908,25","1353,95",20,8,4,0,2000000,"7297445,61"
1725,17/10/2018,1,12,25,13,19,14,24,5,8,21,18,6,23,15,22,24755650,2,335,14581,184487,1066420,"1068840,62","1963,43",20,8,4,0,2000000,"7790756,68"
1726,19/10/2018,20,19,12,3,11,10,1,15,8,5,14,25,6,22,17,25271546,23,1603,29627,230850,1081489,"82883,95","522,73",20,8,4,0,2000000,"8230679,15"
1727,22/10/2018,7,1,13,5,10,6,20,22,2,16,24,15,9,14,21,23648592,2,327,13021,163677,952328,"1108458,91","2086,02",20,8,4,0,2000000,"8742275,57"
1728,24/10/2018,2,7,14,17,21,15,3,10,6,11,5,9,12,22,8,23527170,1,324,14797,210554,1007593,"1905592,45","1809,68",20,8,4,0,2000000,"9182027,68"
1729,26/10/2018,21,12,9,25,10,14,6,18,16,2,1,4,11,24,8,25246602,7,633,19093,196840,986735,"327645,55","1592,63",20,8,4,0,2000000,"9711301,25"
1730,29/10/2018,24,15,23,7,1,13,12,22,25,18,8,10,14,19,16,23114748,2,353,15446,185420,1011515,"951345,23","1658,48",20,8,4,0,2000000,"10150383,68"
